,id,url,image,name,description,author,ratings,ingredients,steps,nutrients,times,serves,difficulty,vote_count,subcategory,dish_type,maincategory
2185,d6e35374-40ce-4887-8293-52062f423990,https://www.bbcgoodfood.com/recipes/rosti-lamb-hotpot,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/rosti-lamb-hotpot-34e6c45-scaled.jpg,Rösti lamb hotpot,Top lamb mince and vegetables with a grated potato and cheese topping and serve in individual dishes for a delicious dinner for two,Cassie Best,4,"['2 tsp olive oil', '1 onion, chopped, or 140g frozen chopped onions', '300g frozen lamb mince from a bag', '1 carrot, finely chopped', '2 tsp Worcestershire sauce', '2 tsp plain flour', '1 beef or lamb stock cube', '300g can small potatoes in water, drained', '2 thyme sprigs, leaves picked', '2 tbsp grated cheddar', 'green vegetables, such as frozen peas or green beans, to serve']","['Heat the oil in a large pan. Add the onion and sizzle for a few mins to soften. Add the lamb mince, carrot and Worcestershire sauce. Season well, and sizzle for 10 mins. Drain off any excess fat, then add the flour and crumble in the stock cube. Stir into the mince, then pour in 300ml water and bubble, uncovered, for 15-20 mins until thickened. Divide between 2 individual baking dishes or mini pie dishes. Heat oven to 200C/180C fan/gas 6.', 'Grate the potatoes into a bowl, add the thyme and season well. Sprinkle the grated potato over the lamb mince and scatter over the cheese. Bake for 25 mins until golden brown, blasting under the grill for 1 min or so to brown at the end if the pie needs a little colour. Serve with some green veg.']",{},"{'Preparation': '20 mins', 'Cooking': '40 mins'}",2,Easy,9,Dinner recipes,One pot recipes,recipes
2186,b199faa2-eb4f-4ec7-9eb4-f731d06706a1,https://www.bbcgoodfood.com/recipes/one-pan-spicy-rice,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-338635_12-cba1c91.jpg,One-pan spicy rice,"This simple vegetarian rice dish is a useful weeknight backup – it needs practically no preparation and uses storecupboard ingredients to make a nourishing, filling meal",Good Food team,5,"['1 tbsp sunflower oil', '2 garlic cloves, crushed', '2 tbsp medium curry paste (Madras is a good one to use)', '250g basmati rice, rinsed', '450ml vegetable stock', '400g can chickpeas, drained and rinsed', 'handful of raisins', '175g frozen leaf spinach, thawed', 'handful of cashew  nuts', 'natural yogurt  to serve (optional)']","[""Heat the oil in a large non-stick pan that has a lid, then fry the garlic and curry paste over a medium heat for 1 minute, until it's fragrant."", 'Tip the rice into the pan with the stock, chickpeas and raisins and stir with a fork to stop the rice from clumping. Season with salt and pepper, then cover and bring to the boil. Reduce to a medium heat and cook for 12-15 minutes or until all the liquid has been absorbed and the rice is tender.', 'Squeeze the excess water from the spinach with your hands. Tip it into the pan along with 2 tbsp of hot water and fluff up the rice with a fork, making sure the spinach is mixed in well. Toss in the cashews. Serve drizzled with natural yogurt if you like.']","{'kcal': '380', 'fat': '9g', 'saturates': '1g', 'carbs': '66g', 'sugars': '0g', 'fibre': '4g', 'protein': '12g', 'salt': '1.02g'}","{'Preparation': '5 mins', 'Cooking': '15 mins'}",4,Easy,124,Dinner recipes,One pot recipes,recipes
2187,66da050e-be23-4d9c-8edb-f61c61b179cf,https://www.bbcgoodfood.com/recipes/chorizo-rosemary-pearl-barley-risotto,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/chorizo-risotto-5b27a77.jpg,Chorizo & rosemary pearl barley risotto,"Replace the usual rice with filling, storecupboard barley. Spicy Spanish sausage provides a rich flavour and vibrant colour",Katy Greenwood,4,"['225 chorizo ring, sliced', '1 onion, finely chopped', '1 garlic clove, finely chopped', '300g pearl barley', '400g can chopped tomato with sliced olives', '1l hot chicken stock, made with 1 stock cube', '2 stalks rosemary, leaves chopped']","['Heat a non-stick frying pan over a medium heat and fry the chorizo for 3-4 mins until it turns golden and releases its oil. Remove with a slotted spoon and set aside.', 'Add the onion and garlic to the pan, and cook for 3-4 mins, until they begin to soften. Add the pearl barley and stir well to coat in the oil, before tipping in the chopped tomatoes and the chicken stock. Bring just to the boil, then turn down to a simmer and cook for 30 mins, stirring occasionally, until all the liquid has been absorbed and the pearl barley is tender. You may need to top up with a little extra water as you go.', 'Season and stir in the rosemary and chorizo to serve.']","{'kcal': '497', 'fat': '15g', 'saturates': '6g', 'carbs': '68g', 'sugars': '6g', 'fibre': '3g', 'protein': '25g', 'salt': '1.6g'}","{'Preparation': '15 mins', 'Cooking': '40 mins'}",4,Easy,99,Dinner recipes,One pot recipes,recipes
2188,e51076c2-8eea-4b44-ac6b-143416eb3892,https://www.bbcgoodfood.com/recipes/bean-pepper-chilli,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1071519_10-f64dc0d.jpg,Bean & pepper chilli,"Use your choice of storecupboard pulses to make this healthy vegan chilli. Swapping meat for beans keep this one-pot recipe cheap to make and filling, too",Good Food team,5,"['1 tbsp olive oil', '1 onion, chopped', '350g pepper, deseeded and sliced', '1 tbsp ground cumin', '1-3 tsp chilli powder, depending on how hot you want your chilli to be', '1 tbsp sweet smoked paprika', '400g can kidney beans in chilli sauce', '400g can mixed beans, drained', '400g can chopped tomatoes', 'rice, to serve (optional)']","['Heat the oil in a large pan. Add the onion and peppers, and cook for 8 mins until softened. Tip in the spices and cook for 1 min.', 'Tip in the beans and tomatoes, bring to the boil and simmer for 15 mins or until the chilli is thickened. Season and serve with rice, if you like.']","{'kcal': '246', 'fat': '5g', 'saturates': '1g', 'carbs': '29g', 'sugars': '14g', 'fibre': '15g', 'protein': '13g', 'salt': '0.7g'}","{'Preparation': '15 mins', 'Cooking': '30 mins'}",4,Easy,92,Dinner recipes,One pot recipes,recipes
2190,6b49c8d1-9af2-4a13-bc48-eec06877f958,https://www.bbcgoodfood.com/recipes/chicken-mustard-lentils,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1173677_11-a7016e0.jpg,Chicken with mustard lentils,"Chicken thighs and drumsticks go a long way when teamed with healthy pulses flavoured with Dijon, cream and parsley",Cassie Best,4,"['1 tbsp vegetable oil', 'pack of 4  chicken thighs and 4 chicken drumsticks', '1 red onion, thinly sliced', '2 garlic cloves, crushed', '250g puy lentils', '750ml hot  chicken stock', '2 tbsp crème fraîche', 'zest and juice 1 lemon', '1 tbsp Dijon mustard', 'small bunch parsley, chopped', 'green vegetables, to serve (optional)']","['Heat the oil in a large flameproof casserole. Season the chicken pieces, then brown in the hot oil for 3 mins each side, until golden on all sides. Remove and set aside. Pour away all but 1 tbsp oil.', 'Add the onion to the pan and cook for 5 mins, then add the garlic and cook for 1 min more. Add the lentils and stock and stir well. Put the chicken on top, put the lid on and leave to simmer over a medium heat for 30 mins. Remove the lid and increase the heat. Bubble for another 20 mins until the lentils are tender, most of the stock has been absorbed, and the chicken is cooked through.', 'Stir in the crème fraîche, lemon zest and juice, mustard, parsley and seasoning. Serve with green veg, if you like.']","{'kcal': '538', 'fat': '24g', 'saturates': '7g', 'carbs': '32g', 'sugars': '3g', 'fibre': '7g', 'protein': '49g', 'salt': '1g'}","{'Preparation': '15 mins', 'Cooking': '1 hr and 15 mins'}",4,Easy,36,Dinner recipes,One pot recipes,recipes
2192,7c5b756f-247c-4c27-8241-30ad500e6177,https://www.bbcgoodfood.com/recipes/moroccan-tomato-chickpea-soup-couscous,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-997451_11-9888302.jpg,Moroccan tomato & chickpea soup with couscous,"This filling soup is healthy and packed with the flavours of North Africa: harissa, ginger, lemon and coriander",Barney Desmazery,5,"['75g couscous', '3 tbsp olive oil', '750ml low-sodium hot vegetable stock', '1 large onion, finely chopped', '1 carrot, chopped into small cubes', '4 garlic cloves, crushed', 'half a finger of ginger, peeled and finely chopped', '1-2 tbsp ras-el-hanout', '1 tbsp harissa paste, plus extra to serve', '400g tin chopped tomato', '400g tin  chickpea', 'juice ½  lemon', 'roughly chopped coriander, to serve']","['Tip the couscous into a bowl, season with salt and pepper and stir through 1 tbsp of the oil. Pour over enough hot stock just to cover and cover the bowl with cling film and set aside.', 'Heat the rest of the oil in a saucepan and cook the onion and carrot gently for 8 mins until softened. Add the garlic and ginger and cook for 2 mins more then stir in the ras el hanout and harissa and cook for another minute. Pour in the tomatoes and stock and give everything a good stir. Season, add the chickpeas and simmer everything gently for 20 mins until thickened slightly then squeeze over the lemon.', 'Uncover the couscous and fluff up with a fork. Spoon the soup into bowls, top each with a mound of couscous, scatter with coriander and serve with extra harissa for those who want it.']","{'kcal': '265', 'fat': '10.4g', 'saturates': '1.4g', 'carbs': '33g', 'sugars': '9.9g', 'fibre': '6g', 'protein': '7.3g', 'salt': '1.2g'}","{'Preparation': '20 mins', 'Cooking': '45 mins'}",4,Easy,25,Dinner recipes,One pot recipes,recipes
2198,0bfb6a33-dad2-4d66-b52f-c16fb8580e86,https://www.bbcgoodfood.com/recipes/banana-muffins,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/banana-muffins-943f3dc.jpg,Easy banana muffins,Make these moreish banana muffins for an easy breakfast or a snack on the go. They're also great for lunchboxes and will prove popular with the whole family.,Elena Silcock,5,"['250g self-raising flour', '1 tsp baking powder', '½ tsp bicarbonate of soda', '110g caster sugar', '75g butter, melted', '1 tsp vanilla extract', '2 eggs', '2 large ripe bananas, mashed', '125ml buttermilk (or add 1 tsp of lemon juice to milk and leave for 20 mins)', '50g pecans, chopped, plus extra to decorate (optional) ']","['Heat the oven to 190C/170C Fan/gas 5. Line a 12-hole muffin tin with paper cases. Sift together the flour, baking powder, bicarbonate of soda and caster sugar with a big pinch of salt. In a separate bowl mix the melted butter, vanilla extract, eggs, mashed bananas and buttermilk.', 'Make a well in the centre of the dry ingredients and pour the wet ingredients in. Roughly mix together with a fork, being careful not to over-mix. Scatter in the chopped pecans, if using, then spoon the mixture into the muffin cases. Top with pecan halves, then bake for 20-25 mins, until golden brown. Cool on a wire rack.']",{},"{'Preparation': '15 mins', 'Cooking': '25 mins'}",12,Easy,177,Breakfast recipes,Breakfast muffins,recipes
2199,adeeea74-b351-4df8-b585-1e7b064e1909,https://www.bbcgoodfood.com/recipes/blueberry-muffin,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/blueberry-muffin-ee95fd4.jpg,Easy blueberry muffins,Make these super easy blueberry muffins for a fun weekend bake. You're just a few simple steps away from bite-sized blueberry treats,Cassie Best,5,"['100g unsalted butter softened, plus 1 tbsp, melted, for greasing', '140g golden caster sugar', '2 large eggs', '140g natural yogurt', '1 tsp vanilla extract', '2 tbsp milk', '250g plain flour', '2 tsp baking powder', '1 tsp bicarbonate of soda', '125g pack blueberries (or use frozen)']","['Heat oven to 200C/180C fan/gas 6 and line a 12-hole muffin tin with paper cases. Beat the butter and caster sugar together until pale and fluffy. Add the eggs and beat in for 1 min, then mix in the yogurt, vanilla extract and milk. Combine the flour, baking powder and bicarb in a bowl with ¼ tsp fine salt, then tip this into the wet ingredients and stir in. Finally, fold in the blueberries and divide the mixture between the muffin cases.', 'Bake for 5 mins, then reduce oven to 180C/160C fan/gas 4 and bake for 15-18 mins more until risen and golden, and a cocktail stick inserted into the centre comes out clean.', 'Cool in the tin for 10 mins, then carefully lift out onto a wire rack to finish cooling. Will keep for 3-4 days in an airtight container – after a day or two, pop them in the microwave for 10-15 secs on high to freshen up.']",{},"{'Preparation': '20 mins', 'Cooking': '20 mins'}",12,Easy,278,Breakfast recipes,Breakfast muffins,recipes
2202,89b2a01a-578a-4b43-a5bd-f4418dd3cfad,https://www.bbcgoodfood.com/recipes/apple-sultana-muffins,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-748499_11-dd6e1ab.jpg,Apple & sultana muffins,"These fruity muffins make a healthy lunchbox snack, scroll down for two other great lunchtime fillers",Good Food team,5,"['200g self-raising flour', '1 tsp baking powder', '1 tsp cinnamon', '50g wholemeal flour', '100g golden caster sugar', '2 eggs', '125ml semi-skimmed milk', '4 tbsp sunflower oil', '2 apples, grated', '100g sultana']","['Heat oven to 180C/160C fan/gas 4. In a large bowl mix the self-raising flour, baking powder, cinnamon, wholemeal flour and golden caster sugar.', 'In another bowl, mix the eggs, semi-skimmed milk and sunflower oil. Pour the wet ingredients into the dry and mix well, then stir in the grated apples and sultanas.', 'Divide the mix between 12 muffin cases and bake for 25 mins. Cool on a wire rack, then pack in a container for lunch.']","{'kcal': '192', 'fat': '5g', 'saturates': '1g', 'carbs': '32g', 'sugars': '16g', 'fibre': '2g', 'protein': '4g', 'salt': '0.29g'}","{'Preparation': '15 mins', 'Cooking': '25 mins'}",12,Easy,44,Breakfast recipes,Breakfast muffins,recipes
2203,3104d6bb-061c-49b6-bf4f-e18c4b49fad2,https://www.bbcgoodfood.com/recipes/spiced-carrot-apple-muffins,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/carrot-apple-muffins-228c562.jpg,Spiced carrot & apple muffins,"These fruity muffins are great for breakfast on-the-go or a mid-morning treat. Add dried fruit, nuts or seeds for texture, if you like",Good Food team,4,"['100ml rapeseed oil', '100ml natural yogurt', '50ml runny honey', '2 eggs', '1 tsp vanilla extract', '200g self-raising flour', '1 tsp bicarbonate of soda', '1½ tsp ground mixed spice', '1 apple, grated', '1 carrot, grated', '50g sultanas, raisins, chopped nuts or seeds (optional)']","['Heat oven to 180C/160C fan/gas 4 and line a muffin tin with nine cases (alternatively, use squares of baking parchment). Mix the oil, yogurt, honey, eggs and vanilla in a jug. In a bowl, combine the flour, bicarb, mixed spice and ¼ tsp salt. Pour the yogurt mixture into the flour mixture and add the apple and carrot, as well as any extra ingredients you’re using. Mix with a spatula until well combined, then spoon the mixture into the muffin cases.', 'Bake for 20-22 mins, or until a skewer inserted into the middle of a muffin comes out clean. Leave to cool for at least 5 mins. Can be stored in a tin for three days or frozen for two months; defrost overnight before serving. ']",{},"{'Preparation': '10 mins', 'Cooking': '20 mins'}",9,Easy,30,Breakfast recipes,Breakfast muffins,recipes
2204,d895e759-4f58-4c41-b65d-0e6d20339073,https://www.bbcgoodfood.com/recipes/pear-toffee-muffins,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-363685_12-a40fe7c.jpg,Pear & toffee muffins,These gooey muffins are delicious warm when the toffee is still melty - you can reheat them in the microwave,Barney Desmazery,4,"['300g self-raising flour', '1 tsp baking powder', '2 tsp ground cinnamon', '85g golden caster sugar', '250ml milk', '2 eggs, beaten', '100g butter, melted', '2 ripe pears, peeled and cut into small chunks', '100g soft toffee, chopped into pieces', '25g flaked almond']","['Heat oven to 200C/fan 180C/gas 6. Line a 12-hole deep muffin tin with paper cases. Tip the flour, baking powder, cinnamon and a pinch of salt into a large bowl, then stir in the sugar. Mix together the milk, eggs and melted butter in a large jug and pour into the dry mix all at once, along with the pears and a third of the toffee pieces. Stir briefly until just beginning to combine – the batter should still be quite lumpy and have streaks of flour.', 'Divide the mixture between the cases, then sprinkle with the remaining toffee and the flaked almonds. Bake for 25-30 mins until the muffins are risen, golden and feel firm when pressed (the molten toffee will be extremely hot so be careful not to touch it). Remove from the tin to a wire rack to cool.']","{'kcal': '257', 'fat': '11g', 'saturates': '6g', 'carbs': '36g', 'sugars': '15g', 'fibre': '0g', 'protein': '5g', 'salt': '0.62g'}","{'Preparation': '10 mins', 'Cooking': '30 mins'}",12,Easy,36,Breakfast recipes,Breakfast muffins,recipes
2205,370d07b1-be21-4a70-9547-034167cf4091,https://www.bbcgoodfood.com/recipes/blueberry-peach-soured-cream-muffins,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-363973_10-bb44170.jpg,"Blueberry, peach & soured cream muffins",It's the fizzy water in these delicious muffins that makes them so light - you can also heat them up in the microwave the next day,Good Food team,4,"['350g self-raising flour', '1 tsp baking powder', '100g light muscovado sugar', '100g butter, melted', '142ml  carton soured cream', '2 medium eggs', 'finely grated zest of 1 lemon', '150g  punnet blackberries  or blueberries', '2  fresh peaches, stoned and cut into wedges', '6 tbsp sparkling water', 'demerara sugar  to sprinkle']","['Heat the oven to 200C/fan 180C/gas 6 and put 8 muffin cases in a muffin tray. Mix the flour, baking powder and sugar in a large bowl, add the melted butter, soured cream, eggs and lemon zest and beat just long enough to give a thick, smooth mixture – don’t over-beat. Carefully stir in the fruit and finally the sparkling water, until just evenly combined.', 'Divide the mixture between the muffin cases – they should be nice and full. Sprinkle generously with the sugar and bake for 25-30 mins or until risen and golden. The muffins are best served just warm. Will keep fresh in an airtight container in a cool place for 1-2 days.']","{'kcal': '360', 'fat': '16g', 'saturates': '9g', 'carbs': '50g', 'sugars': '13g', 'fibre': '3g', 'protein': '7g', 'salt': '0.9g'}","{'Preparation': '15 mins', 'Cooking': '30 mins'}",8,Easy,19,Breakfast recipes,Breakfast muffins,recipes
2207,92785058-69ca-4ca4-be98-4adf1f83b1df,https://www.bbcgoodfood.com/recipes/chocolate-chip-muffins,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/chocolate-chip-muffins-ccc8450.jpg,Chocolate chip muffins,Make these easy chocolate chip muffins with kids over the weekend or school holidays. They take just 15 minutes prep and are a guaranteed family favourite,Lulu Grimes,5,"['250g self-raising flour', '1 tsp bicarbonate of soda', '150g chocolate chips, milk, white, dark or a mix of all three', '100g golden caster sugar', '2 eggs, lightly beaten', '150ml natural yogurt', '100g unsalted butter, melted']","['Heat oven to 200C/180C fan/gas 6 and line a 12-hole muffin tin with paper cases. Sift the flour and bicarbonate of soda into a large bowl, then stir in the chocolate chips and sugar. Add the beaten eggs, yogurt and butter, and stir to combine. It doesn’t matter if the mixture looks a bit lumpy, it’s more important not to overmix or the muffins will turn out tough.', 'Fill the paper cases and bake for 20-25 mins until risen and golden brown. Transfer to a rack to cool – or eat slightly warm. Will keep for three days in an airtight container.']",{},"{'Preparation': '15 mins', 'Cooking': '25 mins'}",12,Easy,66,Breakfast recipes,Breakfast muffins,recipes
2209,27a382d3-e536-4adb-b4b6-b31b348b5f63,https://www.bbcgoodfood.com/recipes/easy-banana-pancakes,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/banana_pancakes-8f350ac.jpg,Easy banana pancakes,"Turn overripe, blackened bananas into sweet and fluffy American-style pancakes. Serve with syrup and crunchy, toasted pecan nuts as a delicious brunch treat",Esther Clark,4,"['350g self-raising flour', '1 tsp baking powder\u2028', '2 very ripe  bananas', '2 medium eggs', '1 tsp vanilla extract', '250ml whole milk', 'butter, for frying', '2 just ripe  bananas, sliced', 'maple syrup (optional)', 'pecan halves, toasted and roughly chopped (optional)']","['Sieve the flour, baking powder and a generous pinch of salt into a large bowl. In a separate mixing bowl, mash the very ripe bananas with a fork until smooth, then whisk in the eggs, vanilla extract and milk. Make a well in the centre of the dry ingredients, tip in the wet ingredients and swiftly whisk together to create a smooth, silky batter.', 'Heat a little knob of butter in a large non-stick pan over a medium heat. Add 2-3 tbsp of the batter to the pan and cook for several minutes, or until small bubbles start appearing on the surface. Flip the pancake over and cook for 1-2 mins on the other side. Repeat with the remaining batter, keeping the pancakes warm in a low oven.', 'Stack the pancakes on plates and top with the banana slices, a glug of sticky maple syrup and a handful of pecan nuts, if you like.']",{},"{'Preparation': '5 mins', 'Cooking': '10 mins'}",12,Easy,97,Breakfast recipes,Breakfast pancakes,recipes
2210,e564675a-9f70-47d2-9070-d763eec991d1,https://www.bbcgoodfood.com/recipes/cinnamon-crepes-nut-butter-sliced-banana-raspberries,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/crepes-6e90cfb.jpg,"Cinnamon crêpes with nut butter, sliced banana & raspberries","Use gluten-free flour in these thin breakfast pancakes served with almond butter, fruit and lemon",Jennifer Irvine,4,"['75g gluten-free brown bread flour', '1 tsp ground cinnamon', '1 medium egg', '225ml semi-skimmed milk', '1 tsp rapeseed oil, for frying', ""2 tbsp almond nut butter (make your own with recipe in 'goes well with', right)"", '1 banana, sliced', '140g raspberries', 'lemon wedges']","['Tip the flour into a large mixing bowl with the cinnamon. Add the egg and milk, and whisk vigorously until you have a smooth pouring consistency.', 'Place a non-stick frying pan over a medium heat and add a little of the oil. When the oil starts to heat, wipe most of it away with kitchen paper. Once the pan is hot, pour a small amount of the batter into the centre of the pan and swirl it to the sides of the pan in a thin layer. Leave to cook, untouched, for about 2 mins. When it is brown underneath, turn over and cook for 1 min more.', 'Transfer to a warm plate and cover with foil to keep warm. Repeat with the remaining batter. Divide the warm pancakes between 2 plates and serve with the nut butter, banana, raspberries and lemon to assemble at the table.']",{},"{'Preparation': '5 mins', 'Cooking': '10 mins'}",2,Easy,23,Breakfast recipes,Breakfast pancakes,recipes
2212,b081bf51-6352-4df8-a707-ca70f56d4215,https://www.bbcgoodfood.com/recipes/fluffy-pancakes,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/fluffy-pancakes-8ebc2cf.jpg,Fluffy American pancakes,Fluffy American-style pancakes are a blank canvas for toppings like blueberries and bacon – great for breakfast in bed. Why not get the kids to help?,Barney Desmazery,5,"['8 slices  pancetta, to serve (optional)', 'sunflower oil and butter, for cooking', 'blueberries, to serve (optional)', '300g self-raising flour', '1 tsp baking powder', '1 tbsp caster sugar', '2 medium  eggs', '1 tbsp maple syrup, plus extra to serve', '300ml milk']","['If serving with pancetta, heat oven to 200C/180C fan/gas 6. Line a baking tray with baking parchment and lay on the pancetta in a single layer. Put another piece of parchment on top, followed by a second baking tray, and bake for 12-15 mins until crisp.', 'To make the pancakes, get a little helper to weigh out and tip the flour, baking powder and sugar into a large bowl with a small pinch of salt. Crack in the eggs and whisk until smooth. Add the maple syrup and milk while whisking.', 'Heat a splash of oil and a small knob of butter in a non-stick frying pan until sizzling. Add spoonfuls of batter to make pancakes the size you like, we made 20cm pancakes for a serving size of one per person, or if you are very hungry, two per person. Cook until bubbles start to form on the surface, then flip and cook the other side. Eat straight away or keep warm in a low oven while you cook another batch. Serve pancakes with pancetta or blueberries, drizzled with extra maple syrup.']","{'kcal': '251', 'fat': '5g', 'saturates': '2g', 'carbs': '43g', 'sugars': '8g', 'fibre': '2g', 'protein': '8g', 'salt': '1g'}","{'Preparation': '10 mins', 'Cooking': '20 mins'}",6,Easy,115,Breakfast recipes,Breakfast pancakes,recipes
2213,814eb399-cb46-40fa-8e68-25ea1ee8f2b7,https://www.bbcgoodfood.com/recipes/spinach-pancakes-with-harissa-yogurt-poached-eggs,https://images.immediate.co.uk/production/volatile/sites/30/2022/03/Spinach-pancakes-with-harissa-yogurt-and-poached-eggs-e5b0343.jpg,Spinach pancakes with harissa yogurt & poached eggs,"Make these spiced green pancakes with poached eggs for brunch – they not only taste great, but boast the added benefits of iron and vitamin K",Samuel Goldsmith,4,"['100g spinach', '50g butter', '3 eggs', '150g plain flour', '¼ tsp ground nutmeg', '1 tsp baking powder', 'semi-skimmed milk', '150g natural yogurt', '1-2 tbsp rose harissa', 'white vinegar', '1 tsp nigella seeds (optional)']","['Cook the spinach in a non-stick frying pan over a medium heat for a few minutes until wilted. Transfer to a food processor, then return the pan to the heat and melt the butter. Cool the butter for a minute, then pour into the food processor with the spinach. Crack in one egg and blitz until the spinach is finely chopped (a few green flecks are fine).', 'Mix the flour, nutmeg and baking powder together, then add to the food processor and blitz to combine. Pour in 250ml milk and blitz for another 1-2 mins until a batter forms. If you prefer thinner pancakes, add another 50ml milk. Pour the batter into a jug or bowl.', 'Mix the yogurt with the harissa in a small bowl to taste. Set aside. Return the pan to a medium-low heat. When the residual butter in the pan is sizzling, pour in a ladleful of batter and cook for 2 mins until the top of the pancake is nearly set. Flip and cook for another 1 min until cooked and lightly golden. Transfer to a baking tray inside a low oven to keep warm. Repeat with the rest of the batter, making four to six pancakes.', 'Crack the remaining eggs into ramekins. Bring a pan of water to a simmer, add a drop of vinegar and stir to create a gentle whirlpool. Tip in one egg and cook for 3-4 mins until the white is set. Lift onto kitchen paper to drain using a slotted spoon. Repeat with the remaining egg. Top the pancakes with the harissa yogurt, poached eggs and a sprinkling of nigella seeds, if you like.']",{},"{'Preparation': '15 mins', 'Cooking': '12 mins - 18 mins'}",2,Easy,3,Breakfast recipes,Breakfast pancakes,recipes
2214,46d1a3c0-198d-4005-81b2-108ecea1805d,https://www.bbcgoodfood.com/recipes/vegan-banana-pancakes,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/banana_pancakes_0-8be4928.jpg,Vegan banana pancakes,"Make these foolproof vegan banana pancakes. A guaranteed crowd pleaser with a fluffy, light texture, you'd never know they’re dairy and egg-free",Esther Clark,5,"['1 large ripe banana (around 150g)', '2 tbsp golden caster sugar', '¼ tsp  fine salt', '2 tbsp vegetable oil, plus extra for cooking', '120g self-raising flour', '½ tsp baking powder', '150ml oat, almond milk or soya milk', 'syrup, sliced banana and berries, to serve (optional)']","['Mash the banana in a mixing bowl. Stir in the sugar, salt and oil. Add the flour and baking powder and mix thoroughly. Make a well in the centre and gradually whisk in the milk. The batter should be a thick, droppable consistency.', 'Heat a little oil in a frying pan over a medium heat. Add 2 tbsp of the batter to make American-style pancakes. You will be able to make about 4-5 at a time. Fry on each side for 2-3 mins until golden. Serve with syrup, sliced banana and berries, if you like.']","{'kcal': '94', 'fat': '4g', 'saturates': '0g', 'carbs': '14g', 'sugars': '6g', 'fibre': '1g', 'protein': '1g', 'salt': '0.2g'}","{'Preparation': '10 mins', 'Cooking': '12 mins'}",12,Easy,90,Breakfast recipes,Breakfast pancakes,recipes
2215,434a29ed-6de4-42f4-b7fd-43f83050be5f,https://www.bbcgoodfood.com/recipes/quick-crepes-suzette,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-8731_12-811cb26.jpg,Quick crêpes Suzette,A simple way to celebrate Pancake Day without piling on the pounds,Good Food team,4,"[""4 pancakes  (see 'goes well with' for recipe, or buy ready-made)"", '100g golden caster sugar', 'juice 2 and zest 1 orange, plus extra wedges, to serve (optional)', 'small knob butter', 'half-fat crème fraîche, to serve (optional)']","['Tip the sugar into a microwaveable bowl and stir in 3 tbsp orange juice to dampen. Microwave on High for 3-4 mins until you have a bubbling caramel. Remove the bowl from the microwave (watch out – it will be very hot indeed), then add the rest of juice, zest and butter. Return to the microwave and blast for 1 min, stir, then cook for 1 more min until the caramel has dissolved into the juice and you have a syrupy sauce. Set aside.', 'Heat pancakes in the microwave according to pack instructions. Serve each folded into quarters with sauce poured over, a spoonful of crème fraîche and orange wedges, if you like.']","{'kcal': '254', 'fat': '5g', 'saturates': '3g', 'carbs': '51g', 'sugars': '31g', 'fibre': '1g', 'protein': '5g', 'salt': '0.66g'}","{'Preparation': '5 mins', 'Cooking': '15 mins'}",4,Easy,4,Breakfast recipes,Breakfast pancakes,recipes
